pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose
790,pushups_up,14.657053,-49.965607,55.349304,14.079879,-52.684032,52.862602,13.396245,-53.077362,52.860363,12.704285,-53.45124,52.854973,15.878619,-51.83369,51.787003,16.402037,-51.62766,51.78079,16.916973,-51.3877,51.761265,11.825781,-52.585106,40.49176,17.227442,-49.813076,35.585194,13.449505,-48.251038,51.47381,15.2670965,-47.470345,50.10236,4.3537517,-41.46814,36.77987,19.728342,-34.82112,16.647644,-0.40774924,-21.311172,34.998165,23.952436,-15.252296,18.235332,-0.9837733,-5.8278847,43.778316,29.387745,-0.18151902,38.37455,-0.8393026,-2.288345,46.343536,31.670895,-1.0849509,41.438885,-0.11064354,-2.1357048,46.93801,31.339794,-2.331375,44.07039,0.091316625,-3.0028534,44.254436,30.243916,-1.9707069,40.146835,-4.855649,-3.0952132,6.902232,4.8556542,3.0952234,-6.902232,-14.739502,28.150793,14.720781,0.8933835,34.24182,-3.7829702,-20.929756,56.857002,-25.29945,-8.589445,57.126244,-39.054047,-21.6968,60.26879,-30.207487,-10.032223,58.71986,-42.71328,-22.83352,69.96059,-36.782352,-11.912737,68.90042,-48.458588
791,pushups_up,-42.986664,45.918514,-36.88768,-45.978127,42.653893,-41.75907,-45.85617,41.743908,-41.756603,-45.77644,40.38377,-41.769295,-46.527966,43.375286,-35.99462,-46.77534,42.961075,-36.01385,-46.9894,42.496567,-36.036552,-44.3424,30.836275,-54.097294,-45.95283,33.58004,-27.879963,-39.91655,42.5586,-40.135952,-40.37191,43.517036,-32.548397,-26.683743,19.015135,-59.94004,-34.970123,16.400164,-8.618619,-11.9047985,39.356724,-62.192215,-22.014795,27.640265,19.50849,-9.101041,79.43493,-54.300777,-15.976921,52.06853,33.442757,-9.279504,88.02842,-61.63628,-17.5187,56.39412,34.862045,-13.356635,89.44238,-58.443027,-16.998226,58.13538,28.785742,-13.334729,86.02028,-53.298332,-15.733081,57.027172,31.174759,2.779984,-0.059612725,-15.772931,-2.779993,0.059611578,15.772931,-6.6046467,48.06812,14.058717,-10.650175,44.407177,43.258064,-11.427452,86.63757,57.061512,-12.897592,77.61022,82.78044,-7.6845727,87.85765,61.207886,-11.092515,81.223755,87.04397,-24.907223,96.84849,55.73434,-25.957209,94.13176,85.29079
792,pushups_up,52.03014,-7.726384,-17.728045,53.81729,-11.375597,-15.010497,53.783333,-11.613925,-15.036408,53.733295,-11.913977,-15.07762,53.571884,-12.275793,-22.677227,53.370293,-13.080481,-22.678452,53.12432,-13.970344,-22.698256,51.215702,-16.752628,2.932751,50.47189,-19.00796,-31.117016,49.332783,-7.420668,-9.886419,48.83363,-8.538002,-19.83298,37.000954,-9.49897,27.656183,38.033123,-18.24787,-49.623764,30.079279,18.637016,45.32301,39.947983,20.856968,-63.07206,27.76715,37.518856,45.04541,44.092045,58.320015,-56.410946,28.37818,37.44558,47.113567,47.258656,65.06527,-64.59045,30.111557,37.75557,40.921654,48.13923,64.00418,-58.680748,29.819798,38.458588,42.2839,46.534832,62.57394,-54.103897,1.1114404,6.607586,21.114716,-1.1114454,-6.607591,-21.114716,-26.322376,29.272362,10.356143,-27.387316,21.189728,-26.372498,-40.26588,16.0813,71.633156,-44.00269,15.866953,29.330202,-40.7177,11.808512,78.123665,-44.240017,12.35961,35.090908,-47.68623,21.88123,74.02794,-50.768394,26.845322,25.318378
793,pushups_up,49.298073,-4.647695,-5.822258,51.218025,-7.9002604,-4.2734437,51.21485,-8.268611,-4.295175,51.22016,-8.696212,-4.3233323,51.136993,-8.656223,-10.7776375,51.084953,-9.507277,-10.781854,51.02027,-10.480175,-10.797007,49.555935,-14.129811,8.598564,49.34765,-16.29972,-20.675941,46.836563,-5.5289536,0.08547469,46.602886,-6.494937,-8.465125,35.865055,-10.924894,26.693478,38.243084,-19.207869,-34.240612,34.957157,16.977074,36.180756,39.804844,17.842182,-44.93294,32.23782,37.499817,29.299364,43.933323,51.895016,-37.87457,34.02291,37.58525,29.120926,47.66021,56.802578,-44.000847,35.455296,37.91348,24.178986,48.530796,56.141663,-39.031963,34.68513,38.597477,26.727665,46.853878,55.42704,-35.865395,0.7421896,4.6595926,15.381263,-0.7421848,-4.6595926,-15.381263,-22.290579,22.408817,16.921711,-24.63598,19.6494,-11.241413,-44.590004,26.964003,44.97372,-44.923218,23.615675,14.139708,-48.080837,23.81659,47.42357,-47.910084,20.029713,16.497318,-48.667847,41.154728,36.20623,-49.561737,39.677372,3.1987476
794,pushups_up,49.051064,-10.190366,-5.8073163,50.74769,-13.706938,-4.598284,50.7066,-14.001207,-4.6217246,50.665253,-14.340687,-4.649389,50.559563,-14.593654,-10.857158,50.38964,-15.490214,-10.863445,50.217457,-16.444456,-10.88005,48.60677,-19.497889,7.215819,48.164593,-21.35193,-20.885473,46.58603,-10.17697,-0.23527725,46.31353,-11.215258,-8.4436865,34.735756,-15.119825,25.967184,36.658962,-20.974411,-33.94863,29.299631,7.035212,39.273853,38.38526,15.699543,-44.25435,22.67138,21.401865,36.009617,42.504898,50.230278,-37.839138,22.620777,19.833654,36.83145,45.897118,55.67074,-44.08645,24.515331,19.769474,32.424606,46.77997,55.279587,-38.95548,24.539537,21.180698,33.996773,45.201363,54.149895,-35.726868,0.7654461,4.0877156,14.603671,-0.76545084,-4.0877156,-14.603671,-22.816545,22.30443,17.05527,-23.737803,18.03641,-11.237197,-44.6418,29.085716,44.888504,-46.36735,20.133514,14.34775,-48.196457,26.625484,47.190605,-49.770863,16.231932,16.568077,-48.147873,42.305374,35.520462,-50.49447,34.6202,2.4292176
795,pushups_up,50.481503,-3.6650062,-7.56262,52.5701,-6.658415,-6.000362,52.54919,-7.0358386,-6.0273094,52.52273,-7.471312,-6.061986,52.47544,-7.46802,-13.265832,52.38856,-8.402945,-13.267604,52.28193,-9.463401,-13.285176,50.82268,-13.45402,7.937414,50.581985,-15.260497,-24.683784,47.895744,-4.442963,-1.10605,47.663944,-5.476059,-10.617775,36.397247,-10.864931,29.883102,38.437393,-17.415384,-40.488304,26.750454,11.112561,47.78437,39.764725,21.1012,-52.146,22.463236,24.380863,45.38783,43.147705,56.04828,-42.877167,22.128168,23.264599,46.449093,46.963978,60.81702,-49.59479,23.98064,23.61885,41.53168,47.82321,59.9857,-44.42089,24.086758,24.70886,43.111713,46.12438,59.058697,-40.68537,0.6120637,5.3335915,18.552773,-0.6120637,-5.3335915,-18.552773,-23.873653,25.333128,13.501928,-26.795921,18.167034,-19.197794,-44.8383,27.370817,53.26577,-45.809277,14.711941,21.07062,-47.255344,24.96172,56.756264,-47.182602,10.691083,25.053463,-50.27643,36.862633,43.924965,-53.283955,25.689009,12.521622
796,pushups_up,46.30499,16.124413,-128.50868,48.60773,11.648501,-128.7513,48.994392,10.85634,-128.76343,49.35448,9.95656,-128.8168,46.709755,11.082789,-136.26671,45.732178,9.933775,-136.28659,44.62411,8.6679945,-136.28944,46.484184,1.9990753,-111.38263,40.362747,1.2050486,-145.6573,43.349155,14.244321,-119.22529,41.030903,12.688754,-129.24681,43.289696,-5.851631,-81.47127,17.522083,3.4513898,-136.9033,48.829876,30.383837,-59.29055,16.13637,49.532734,-145.95186,55.42026,69.59922,-83.057785,30.385864,83.95808,-158.4165,60.25342,76.00183,-93.317276,33.826942,94.10493,-178.672,58.87897,76.783646,-105.070045,37.087055,90.327095,-177.83678,56.178005,75.378815,-88.94072,36.64224,86.40681,-159.81273,6.1192675,-3.5895143,21.7201,-6.1192675,3.5895216,-21.7201,-2.7874973,11.165311,107.48155,-19.559406,17.793848,65.16084,-13.982676,13.7092085,204.78304,-36.01601,20.37076,150.26085,-16.022472,11.419053,215.43214,-38.408424,16.805296,158.73874,-13.250618,27.81869,213.55533,-34.244946,40.03444,146.48903
797,pushups_up,40.366287,-5.0863094,-150.15819,43.097775,-9.693468,-150.19649,43.652405,-10.076604,-150.21669,44.198177,-10.487075,-150.2965,40.82017,-10.746204,-156.70993,39.696617,-11.913697,-156.72874,38.503223,-13.205155,-156.72333,42.723366,-15.741505,-127.588036,34.756233,-20.203466,-156.7437,38.342106,-3.8966055,-138.60158,35.736023,-5.8546925,-147.1767,42.93904,-13.258846,-94.480835,13.680824,-14.059031,-141.52007,48.546577,30.348087,-74.2346,18.754152,41.33808,-144.18289,51.45371,74.398056,-90.933624,25.454485,84.86757,-157.73694,57.692326,80.030945,-100.58272,27.750572,96.072395,-177.85919,56.076813,80.324745,-112.643814,31.596125,92.78835,-176.31352,52.195568,78.66904,-96.57829,31.584614,88.8455,-159.03928,6.9599724,1.6943086,18.093487,-6.9599724,-1.6943015,-18.093487,0.20577368,24.566317,98.76667,-20.298615,17.725492,61.92343,-8.131898,20.336205,191.2212,-35.898884,20.106955,142.8849,-12.543371,11.3273115,201.64752,-37.402958,14.688455,151.28705,-13.476862,30.670876,202.45255,-37.81025,39.789375,141.9477
798,pushups_up,39.522316,-3.878134,-133.44412,42.785408,-8.444618,-133.53813,43.415497,-8.8036,-133.55966,44.00489,-9.231457,-133.63577,40.394962,-9.699319,-140.25528,39.310577,-10.921676,-140.27347,38.200462,-12.256557,-140.26749,42.628036,-14.971741,-113.66408,34.59458,-19.67884,-143.83237,37.534027,-3.336901,-123.07191,34.83367,-5.526529,-131.90216,42.69155,-14.669239,-84.21276,14.499007,-13.897169,-131.39958,49.1385,29.735943,-66.97208,20.77368,41.06719,-136.15768,52.0438,74.14824,-85.28048,25.785341,84.74092,-147.85364,58.280884,79.86865,-94.595375,28.291412,95.91453,-167.5806,56.797695,80.17773,-106.59133,32.240154,92.54225,-164.69632,53.120106,78.48179,-90.942566,32.244606,88.63234,-148.6123,6.8845468,0.80561125,17.831493,-6.884554,-0.80560416,-17.831493,-0.87765723,20.295307,94.13317,-18.959566,17.141891,57.564346,-7.976601,19.56915,180.74419,-36.378902,20.214943,133.40154,-12.513632,12.024593,190.4932,-38.154938,15.278408,141.09526,-12.761754,30.376772,192.0421,-37.773056,39.373318,132.58589
799,pushups_up,43.978603,35.21075,-1.4394919,45.71177,33.71797,1.0031285,45.69691,33.36781,0.9828081,45.677948,32.93302,0.9663984,45.737835,33.19054,-7.0324473,45.73414,32.493652,-7.048858,45.724377,31.712494,-7.064773,44.61337,27.307674,13.956068,44.89666,26.759005,-22.419271,41.7593,33.464806,4.55041,41.75545,32.771652,-6.192529,33.925594,18.047253,36.64231,36.337807,20.202633,-39.164005,33.507965,46.27228,51.35121,35.75632,52.351147,-55.303955,38.104908,66.345146,35.13468,41.131027,74.62985,-49.45199,41.224636,68.36345,36.622433,44.525692,78.52448,-58.062035,41.616165,68.314384,29.736599,44.69469,76.44324,-51.34447,40.383335,68.24967,31.760216,43.615955,75.14258,-46.893375,0.36990988,-0.15043615,24.497349,-0.36990988,0.15042762,-24.497349,-18.480312,28.19847,31.010765,-19.011658,31.08065,-13.487087,-41.526196,44.963326,51.39792,-42.74818,51.513107,1.9739089,-46.902054,41.030468,52.842148,-47.78696,48.640842,2.744574,-41.67883,61.153595,42.63553,-43.002563,69.49518,-10.277109
800,pushups_up,-45.017048,-4.4191923,9.769884,-47.087208,-7.6709538,5.2381015,-47.204365,-8.343848,5.223311,-47.295937,-9.012777,5.20755,-46.85663,-7.461921,10.094042,-46.79968,-7.93154,10.089989,-46.750427,-8.405748,10.067541,-46.279312,-14.367092,-6.9110804,-46.086643,-13.14023,15.183876,-42.97745,-6.01568,6.512418,-42.61399,-5.761428,13.006965,-37.85692,-17.321438,-19.585749,-33.052166,-19.71775,29.913744,-40.49465,20.145576,-23.452034,-29.079693,12.1703205,41.411804,-41.67173,51.165527,-11.653112,-26.658401,40.510147,45.315193,-41.10371,57.50251,-14.540258,-27.735598,42.20192,47.992916,-40.906437,55.394276,-9.178054,-28.174929,44.625137,42.355938,-39.34241,54.19181,-9.272991,-30.164042,44.18926,42.91614,-0.19327308,1.7971085,-12.492299,0.19327308,-1.7971085,12.492299,0.8260428,30.56921,8.284079,0.7283172,22.338438,40.069134,13.864602,37.362583,37.0998,11.714036,34.500553,61.722458,18.451782,34.488983,40.30288,15.079986,33.036533,64.36421,8.925448,51.541733,44.26416,9.961481,48.683956,67.56913
801,pushups_up,50.72614,-17.660444,-6.722349,51.52519,-21.977448,-3.0960457,51.349293,-22.31985,-3.0978703,51.147026,-22.728563,-3.091778,51.365288,-22.386026,-12.511478,51.106663,-22.962894,-12.523853,50.82358,-23.601475,-12.549525,48.195824,-26.109999,14.881967,48.113503,-26.218721,-27.33258,48.256,-16.169533,1.0062294,48.13643,-16.750132,-11.228654,33.0064,-21.37946,45.211815,35.24779,-20.350204,-50.053192,20.768452,2.7751114,48.86019,23.363989,5.5623612,-60.908844,15.767698,34.767536,26.850769,16.387903,40.481514,-53.53776,18.933857,38.7476,27.184273,19.904781,43.661835,-62.034027,19.57418,39.480427,19.335463,20.555485,42.9672,-56.147694,17.917025,38.419376,22.494478,19.020924,42.005177,-50.98806,-0.2889086,-1.4838556,29.452414,0.28889972,1.4838556,-29.452414,-25.601849,15.304345,41.074818,-26.758045,18.601183,-17.871502,-49.200375,18.868748,62.484764,-51.671307,21.900581,1.2219124,-54.635464,17.044142,63.620544,-57.156723,19.984447,1.8720657,-46.62682,36.788315,51.363796,-48.458908,40.220295,-16.969213
802,pushups_up,45.02408,17.056885,-37.40476,48.418575,21.890444,-35.963318,48.267456,23.70183,-35.9916,48.26887,25.346199,-36.002888,49.04315,14.364855,-37.76813,49.152134,11.851368,-37.76225,49.481125,7.9495983,-37.795822,47.386894,24.7585,-16.07526,48.562153,5.9795394,-24.559496,42.088173,18.827787,-28.318504,42.11528,10.0529,-30.817896,36.88683,27.04169,0.40974048,40.284187,-5.955438,-10.271773,16.400387,27.176687,12.738924,18.498207,-15.716785,-7.1891418,8.924694,16.138496,5.401333,3.0315437,-11.662992,-13.458866,5.8648567,15.295939,2.6764345,-2.1844518,-12.826059,-15.758358,8.216687,12.504461,1.7029243,-1.4961947,-9.574521,-20.020887,9.204055,11.956398,4.685662,0.012373073,-8.04812,-14.838873,-1.0694647,9.609706,-1.8025303,1.0694447,-9.609726,1.8025303,-28.379074,-2.4525888,-27.258587,-26.22366,-14.799243,-29.48771,-60.90895,3.6960623,-32.944122,-58.550896,-14.288158,-25.358004,-64.864655,3.862918,-34.120354,-63.611145,-10.834096,-24.99575,-76.39996,11.506615,-47.4258,-70.88095,-27.889935,-38.989933
803,pushups_up,-29.952366,38.38897,-128.90845,-30.915203,37.739872,-132.65515,-30.692547,37.701794,-132.59297,-29.46751,37.23614,-132.55362,-31.194952,36.701447,-134.9329,-31.196386,35.99453,-134.97418,-31.222025,35.52186,-135.01688,-27.834671,32.24497,-126.02539,-30.39741,30.459127,-137.18063,-30.693277,32.50092,-123.52723,-31.084585,31.120447,-126.81477,-28.158989,20.888182,-92.38655,-36.18126,11.834976,-119.905556,-43.424496,45.93735,-54.445618,-46.347034,37.679955,-104.14713,-50.6117,74.57114,-27.098766,-55.676323,71.374756,-113.224815,-51.501255,82.599464,-28.390888,-56.933243,81.734764,-122.71571,-52.665077,80.60393,-34.05005,-55.916584,82.90558,-128.33287,-52.16788,78.15412,-28.945845,-55.294617,80.0404,-115.29369,0.588732,4.2489905,6.1126323,-0.588732,-4.249004,-6.1126323,1.0280972,44.296356,78.27511,4.2262187,36.949955,57.289524,4.755453,76.58062,160.87398,7.9040833,67.675766,149.12123,4.9753246,81.76176,169.58078,6.735111,73.6725,159.23927,3.875235,87.79452,157.78397,12.79576,77.615204,145.90277
804,pushups_up,46.924908,23.97294,-17.700077,47.932236,28.257725,-21.352692,47.663177,28.499598,-21.36871,44.131218,23.452381,-21.380249,48.45184,27.369114,-16.558105,48.51335,27.024994,-16.558615,48.350166,26.454046,-16.583399,42.055008,22.334465,-35.46966,45.036583,25.131952,-13.0208435,45.33862,24.265902,-22.402487,45.803555,23.77105,-15.977055,37.97329,13.3630085,-50.851124,33.388214,22.796844,-2.3298647,45.475918,0.5010276,-63.175804,49.04115,28.36876,4.9743066,56.647526,-1.8924806,-72.07253,73.50203,36.406963,-3.5623643,58.394695,-2.1737955,-78.65228,78.77951,41.487034,-4.32442,59.692448,0.96353114,-75.54266,81.01217,40.19907,-8.30432,58.853542,0.9213348,-70.86426,79.10815,38.136673,-5.450045,0.44963226,-2.21673,-20.2696,-0.44963226,2.21673,20.2696,-8.587028,-14.356819,-23.85101,-11.429321,-29.296556,22.138136,-26.38661,-3.7082915,-10.338303,-28.74181,-6.295869,35.65599,-27.472195,2.6757414,-7.715306,-29.644732,1.9686645,37.1017,-36.730835,-0.6269145,-1.3403742,-39.438972,-6.929858,41.03856
805,pushups_up,45.032635,28.78464,-36.65789,46.421207,35.07813,-37.067368,46.142395,36.21463,-37.083694,45.885387,37.081406,-37.099804,47.281143,30.105677,-34.79529,47.38798,28.604042,-34.812794,44.85761,25.790384,-34.853115,43.66173,36.00613,-33.296734,45.838852,25.924837,-22.979406,41.429592,28.321716,-34.562805,41.832127,24.375809,-31.594503,35.403614,25.43168,-43.85182,36.321777,10.000853,-8.991345,47.031384,17.654894,-61.904655,48.550846,7.6792727,-10.343144,64.541664,13.58984,-68.68366,68.78029,13.311079,-19.911596,67.94099,12.781137,-75.88438,73.51462,14.007577,-21.995544,69.284615,14.725484,-71.89381,74.19023,14.129208,-25.087229,67.88401,14.647597,-67.97436,73.36398,14.103685,-21.991318,-1.2260624,6.54673,-13.412772,1.2260451,-6.5467386,13.412772,-13.742238,-6.025556,-13.918882,-6.1307406,-37.788685,-3.8329833,-32.100323,-13.222744,11.545047,-26.21611,-26.979097,29.572105,-34.294727,-13.479153,13.89935,-28.19328,-20.42131,32.64088,-41.79229,-10.788308,4.477074,-36.701603,-35.13795,26.187658
806,pushups_up,41.402798,33.139534,-60.545654,43.748795,37.272472,-57.353718,43.297897,39.756264,-57.36401,43.059063,41.31677,-57.39128,44.267044,31.904825,-56.955772,44.442833,28.924253,-56.96763,44.5525,26.574984,-56.98595,41.917114,40.57829,-37.293682,43.836483,23.199997,-35.29779,37.67747,33.927166,-52.473766,38.519684,27.286848,-51.952553,30.851206,31.705698,-40.513416,37.15483,10.42716,-16.391563,32.080032,23.524754,-49.78934,47.37586,8.681319,-21.762665,40.851875,12.019857,-53.76507,67.551865,14.96496,-30.356144,41.907326,9.397052,-59.508984,72.97062,15.650264,-34.12434,44.107254,9.348695,-56.08505,72.999466,16.335093,-35.880394,43.564747,10.0783,-53.049213,72.11398,16.004076,-31.97068,-1.6581167,7.9375005,-11.928427,1.6580997,-7.937492,11.928427,-14.787173,-15.291482,-24.061396,-12.151137,-40.988636,0.23850186,-35.418835,-9.156092,3.075164,-32.023758,-23.61866,33.19659,-38.826065,-3.81587,6.149797,-33.894,-16.783396,36.44331,-50.30525,-7.5355096,0.4422173,-43.095512,-32.793587,31.919401
807,pushups_up,52.318806,-26.141626,-36.604733,53.464954,-31.671122,-32.627903,53.49525,-32.050903,-32.66238,53.505726,-32.48331,-32.710197,52.67194,-32.044617,-38.9477,52.096653,-32.68466,-38.96083,51.420696,-33.463387,-38.96936,49.899338,-35.935696,-16.518488,46.776333,-37.787224,-44.077065,50.053318,-23.108015,-30.555027,49.09047,-24.115797,-38.43064,40.674095,-18.777388,-1.6452955,25.456902,-26.24138,-54.75609,40.965744,20.191765,-1.002651,18.628916,13.049165,-51.842964,42.32592,43.06848,-12.5178385,21.431759,39.129536,-37.46378,43.516834,46.25782,-15.041918,20.818115,48.179485,-43.74996,43.35847,46.949383,-19.99218,23.504803,45.38245,-43.12561,41.64431,45.690094,-15.337483,23.760445,43.1208,-37.513226,3.3874638,3.6188393,13.319243,-3.3874676,-3.6188393,-13.319243,-15.590901,12.159912,41.302483,-23.81492,14.549692,7.38081,-24.08419,16.57854,73.45736,-27.298218,14.578814,45.095173,-26.295229,15.637082,76.562584,-29.213694,12.762584,48.787563,-26.21534,21.685978,74.38176,-31.019379,25.785625,43.248623
808,pushups_up,47.512733,-41.341927,-34.610138,47.24556,-46.558716,-30.44128,47.23366,-46.742374,-30.465645,47.20902,-46.935528,-30.499645,46.478115,-46.677013,-36.629955,45.77526,-46.95777,-36.64538,44.86926,-47.28409,-36.66502,43.887993,-47.454304,-14.773868,39.600536,-47.67263,-41.760944,46.06722,-36.8897,-28.97474,44.8702,-37.116306,-36.699974,37.126335,-22.506893,-0.5536422,23.513456,-29.673698,-52.17303,36.768665,10.129064,0.60371697,16.401772,3.3294365,-47.708187,38.575348,36.671738,-5.0165815,15.499345,32.71875,-37.865726,39.87904,42.221672,-5.6455708,14.950018,38.35449,-43.25113,40.215744,43.746044,-10.892383,17.426018,36.383923,-42.243694,38.72787,42.816883,-7.741789,17.7524,34.472286,-37.64768,2.7631588,3.1335382,12.463044,-2.7631588,-3.1335313,-12.463044,-18.032509,11.922442,36.265404,-23.235611,13.445836,0.76909876,-29.78505,14.763069,59.93669,-36.763947,12.578514,32.26959,-35.138374,12.224455,62.100864,-39.50644,8.946227,35.369907,-32.605526,20.279793,58.67689,-37.371845,21.87386,30.36271
809,pushups_up,46.22938,-41.943913,-36.08844,46.13671,-47.737804,-32.07615,46.220345,-47.929543,-32.093674,46.281475,-48.124775,-32.12269,44.93861,-47.87405,-37.589626,44.025383,-48.210438,-37.602547,42.889942,-48.54601,-37.615135,43.14144,-48.595894,-16.018524,38.111572,-48.961468,-40.04849,44.639202,-37.01963,-30.224955,43.22288,-37.616127,-37.080536,36.716553,-24.713505,-0.70160794,22.876644,-28.659237,-49.216522,37.547146,5.7567077,1.4978844,17.57652,5.357302,-45.874268,40.392723,31.191105,-7.117233,19.285637,31.040705,-36.878593,42.65394,36.000137,-9.271362,18.30646,34.214634,-42.54828,42.547874,36.967392,-14.226517,19.158127,37.210075,-42.20688,40.74996,35.91154,-9.90583,19.532883,34.964794,-36.96628,2.9917614,1.9836642,12.060216,-2.991765,-1.9836571,-12.060216,-17.19298,10.787717,31.61859,-23.037376,14.535676,2.9937975,-35.516674,14.477234,52.785866,-39.73858,15.066867,24.285511,-38.768612,12.378214,54.37209,-43.460964,11.797368,26.014927,-36.805866,23.05355,49.141376,-40.77989,24.386908,17.457441
810,pushups_up,32.11226,41.7508,-5.192169,33.777157,42.288326,-8.01459,34.294125,41.954605,-8.028278,34.861393,41.608562,-8.047223,32.85411,42.64539,-12.551637,32.723896,42.5478,-12.554542,32.62109,42.57171,-12.584445,35.899223,36.657906,-14.847321,32.641117,39.728565,-35.280727,31.678942,38.512585,-5.9325705,30.661509,38.860954,-11.988992,36.502407,17.059662,-6.6866884,27.575796,30.835884,-42.9355,40.592678,38.722717,14.396687,29.77778,55.876194,-48.677807,48.174736,59.375233,6.6562347,37.2294,78.23042,-47.312428,52.302624,62.02616,4.459099,39.84396,85.78653,-56.016426,51.58406,63.500362,-1.2230687,41.91693,81.82783,-54.26392,49.64538,63.31628,4.0442586,41.303837,78.81265,-47.008602,4.3356676,-4.5019913,14.647084,-4.3356676,4.5019855,-14.647084,-3.4327679,20.505424,60.264732,-11.003788,26.81603,35.35059,-13.031906,34.89185,113.81306,-22.413782,40.68126,82.42182,-15.609879,33.973198,119.503525,-25.70391,40.116997,86.66032,-13.583535,46.44806,118.34185,-20.922834,52.441532,79.30147
811,pushups_up,55.958427,-11.693878,-1.1769179,57.44582,-16.258911,-1.2394727,57.1309,-17.128447,-1.25116,56.7978,-18.00045,-1.2725147,57.74801,-14.875614,-6.2095256,57.659298,-14.749757,-6.2191086,57.560123,-14.690516,-6.2301693,53.83255,-20.603714,2.909973,54.898598,-16.500097,-19.15925,52.47182,-11.325197,1.499232,52.870346,-9.512244,-4.86744,35.31564,-21.841366,19.95304,41.326088,-1.0943161,-32.598625,25.699606,1.526546,36.551167,31.224293,33.278572,-26.573456,28.443956,28.527979,53.81476,30.880451,62.41705,-10.118682,29.932531,32.39906,58.279907,32.76004,67.4743,-13.572939,30.638,34.694412,53.19692,33.957424,64.9494,-11.349763,30.097427,34.495117,52.323563,32.923634,63.004154,-9.087817,-0.3501496,-7.2157917,14.624575,0.35014513,7.2157917,-14.624575,-25.028969,-0.09410114,36.245163,-27.2091,11.528346,3.931712,-46.247025,1.0865426,54.51941,-52.904804,13.209881,24.179495,-48.216537,-2.9875488,56.15605,-58.418064,9.005447,25.998384,-45.760387,13.834579,53.64164,-51.715668,31.232515,18.678402
812,pushups_up,49.12236,-11.269885,8.397434,50.69619,-14.801246,9.1793995,50.67395,-15.342714,9.175101,50.687496,-15.972361,9.162763,50.81285,-14.498605,3.6041696,50.854538,-14.799822,3.6121812,50.91644,-15.185563,3.6169093,49.009834,-20.632084,16.588816,49.363472,-18.370888,-8.304102,47.091324,-11.159617,12.389306,47.05697,-10.903454,5.1701827,32.995575,-25.884676,32.327766,38.8504,-9.302764,-22.93525,21.75361,-3.4451787,39.540504,29.915941,23.236595,-25.246372,23.776512,19.978388,33.46265,31.065989,55.26548,-14.888758,25.70118,22.204414,33.816757,33.40225,63.126247,-19.042788,26.855724,22.88045,27.97407,35.254032,57.353085,-15.326832,26.106447,22.538857,30.815628,33.900417,54.789066,-13.216398,-0.8533108,-6.8181806,15.907228,0.8533108,6.8181806,-15.907228,-26.712353,12.559843,21.574432,-26.175514,23.551477,-10.136919,-52.207394,24.868334,29.660309,-55.206806,33.751537,-4.154517,-56.700928,23.651173,29.824669,-58.779068,32.21633,-3.4350083,-52.473537,42.089874,22.287773,-52.39185,46.02174,-12.585083
